node_id,node_type,node_label,watchlist_flag,transaction_count,total_transaction_amount,max_rule_based_risk_score,max_anomaly_score_percentile,alert_count,ml_alert_count,suspicious_label_count,node_risk_score,node_risk_band,in_degree,out_degree,total_degree,degree_centrality,pagerank_score,graph_priority_score
CUST000469,Customer,Leo Hall,0,10.0,750.4499999999999,56.0,63.3,5.0,0.0,1.0,55.86,Medium,0,2,2,0.000785,0.00025145,33.58
CUST000568,Customer,Noah Jones,0,8.0,456.1,61.0,54.03,5.0,0.0,2.0,55.86,Medium,0,2,2,0.000785,0.00025145,33.58
ACC000649,Account,ACC000649,0,6.0,453.76,38.0,93.16,3.0,1.0,0.0,55.71,Medium,3,9,12,0.004708,0.00028574,33.58
CUST000763,Customer,Ali Miller,0,11.0,524.95,53.0,64.18,5.0,0.0,2.0,55.81,Medium,0,4,4,0.001569,0.00025145,33.57
CUST000496,Customer,Ali Wilson,0,10.0,493.76,39.0,87.98,5.0,0.0,0.0,55.84,Medium,0,1,1,0.000392,0.00025145,33.56
ACC000361,Account,ACC000361,0,10.0,827.4499999999999,60.0,64.84,4.0,0.0,0.0,55.69,Medium,1,11,12,0.004708,0.00025145,33.56
CUST000893,Customer,Lucas Clarke,0,10.0,697.9399999999999,44.0,91.43,1.0,1.0,1.0,55.8,Medium,0,3,3,0.001177,0.00025145,33.55
ACC000605,Account,ACC000605,0,9.0,369.12,43.0,77.84,6.0,0.0,0.0,55.59,Medium,4,12,16,0.006277,0.00026447,33.53
CUST000288,Customer,Maya Brown,0,9.0,2187.23,48.0,77.63,4.0,0.0,1.0,55.77,Medium,0,0,0,0.0,0.00025145,33.51
CUST000906,Customer,Zara Davies,0,9.0,326.77,43.0,88.32,3.0,0.0,1.0,55.76,Medium,0,1,1,0.000392,0.00025145,33.51
ACC000762,Account,ACC000762,0,7.0,502.83000000000004,56.0,68.19,3.0,0.0,2.0,55.57,Medium,4,8,12,0.004708,0.00035497,33.51
CUST000472,Customer,Maya Walker,0,5.0,240.63,52.0,85.22,1.0,0.0,1.0,55.73,Medium,0,2,2,0.000785,0.00025145,33.5
CUST000357,Customer,Adam Young,0,6.0,2409.07,44.0,86.71,3.0,0.0,1.0,55.65,Medium,0,2,2,0.000785,0.00025145,33.46
ACC001204,Account,ACC001204,0,7.0,3126.2900000000004,43.0,90.38,2.0,1.0,0.0,55.48,Medium,6,8,14,0.005492,0.00031984,33.46
CUST000144,Customer,Adam Smith,0,11.0,2735.34,39.0,91.74,3.0,1.0,0.0,55.66,Medium,0,0,0,0.0,0.00025145,33.45
ACC000916,Account,ACC000916,0,9.0,671.8,45.0,84.95,3.0,0.0,1.0,55.48,Medium,2,10,12,0.004708,0.00025431,33.43
ACC000708,Account,ACC000708,0,6.0,361.29,48.0,80.88,3.0,0.0,1.0,55.41,Medium,3,9,12,0.004708,0.00025712,33.39
ACC001174,Account,ACC001174,0,5.0,271.25,52.0,68.26,4.0,0.0,2.0,55.29,Medium,3,5,8,0.003138,0.00050618,33.34
CUST000487,Customer,Noah Patel,0,11.0,410.1,39.0,82.46,6.0,0.0,0.0,55.41,Medium,0,0,0,0.0,0.00025145,33.3
CUST000917,Customer,Daniel Jones,0,8.0,392.64,52.0,71.43,4.0,0.0,1.0,55.4,Medium,0,0,0,0.0,0.00025145,33.29
ACC000873,Account,ACC000873,0,3.0,156.72,52.0,76.6,2.0,0.0,2.0,55.21,Medium,6,5,11,0.004315,0.00039714,33.29
ACC001140,Account,ACC001140,0,9.0,1654.53,39.0,83.17,5.0,0.0,1.0,55.16,Medium,4,10,14,0.005492,0.00027376,33.26
CUST000411,Customer,Grace Thomas,0,10.0,7728.02,56.0,66.06,4.0,0.0,1.0,55.32,Medium,0,0,0,0.0,0.00025145,33.24
ACC000857,Account,ACC000857,0,11.0,4721.82,43.0,88.72,3.0,0.0,0.0,54.9,Medium,6,13,19,0.007454,0.00076725,33.24
CUST000132,Customer,Fatima Walker,0,14.0,3736.66,49.0,74.82,4.0,0.0,1.0,55.24,Medium,0,4,4,0.001569,0.00025145,33.23
ACC000146,Account,ACC000146,0,8.0,387.2,39.0,90.05,3.0,1.0,0.0,55.07,Medium,3,14,17,0.006669,0.00028546,33.23
CUST000252,Customer,Adam Walker,0,9.0,452.84000000000003,43.0,85.34,4.0,0.0,0.0,55.22,Medium,0,3,3,0.001177,0.00025145,33.21
ACC000585,Account,ACC000585,0,6.0,204.41000000000003,44.0,77.92,4.0,0.0,2.0,55.07,Medium,4,7,11,0.004315,0.00033175,33.19
ACC000578,Account,ACC000578,0,7.0,339.12,44.0,85.02,3.0,0.0,1.0,55.06,Medium,1,12,13,0.0051,0.00025145,33.19
ACC000870,Account,ACC000870,0,11.0,2282.25,43.0,81.73,4.0,0.0,1.0,54.96,Medium,4,15,19,0.007454,0.00031291,33.19
CUST000215,Customer,James Green,0,7.0,3528.3199999999997,66.0,47.13,4.0,0.0,3.0,55.2,Medium,0,0,0,0.0,0.00025145,33.17
CUST000940,Customer,Grace Wright,0,11.0,345.74,43.0,93.77,1.0,1.0,0.0,55.17,Medium,0,1,1,0.000392,0.00025145,33.16
CUST000960,Customer,Aisha Wright,0,16.0,2340.5299999999997,43.0,77.91,5.0,0.0,1.0,55.12,Medium,0,1,1,0.000392,0.00025145,33.13
ACC001118,Account,ACC001118,0,5.0,154.78,49.0,74.14,4.0,0.0,1.0,55.0,Medium,5,5,10,0.003923,0.00028141,33.13
CUST000891,Customer,Noah Thomas,0,8.0,475.82,61.0,64.73,2.0,0.0,2.0,55.11,Medium,0,1,1,0.000392,0.00025145,33.12
ACC001286,Account,ACC001286,0,10.0,979.53,49.0,73.98,4.0,0.0,1.0,54.94,Medium,1,10,11,0.004315,0.00025145,33.1
CUST000479,Customer,Hannah Ahmed,0,11.0,560.87,53.0,69.05,4.0,0.0,1.0,55.02,Medium,0,1,1,0.000392,0.00025145,33.07
CUST000377,Customer,Mia Clarke,0,7.0,7923.400000000001,52.0,70.26,4.0,0.0,1.0,54.99,Medium,0,2,2,0.000785,0.00025145,33.06
ACC000367,Account,ACC000367,0,7.0,229.32999999999998,49.0,77.88,3.0,0.0,1.0,54.81,Medium,3,13,16,0.006277,0.00025624,33.06
ACC000381,Account,ACC000381,0,5.0,308.32,49.0,82.33,2.0,0.0,1.0,54.87,Medium,3,6,9,0.003531,0.00028699,33.05
ACC000864,Account,ACC000864,0,6.0,474.08,48.0,79.2,3.0,0.0,1.0,54.82,Medium,2,9,11,0.004315,0.00035739,33.05
ACC000346,Account,ACC000346,0,8.0,320.03,53.0,72.83,3.0,0.0,1.0,54.84,Medium,1,8,9,0.003531,0.00025145,33.02
ACC000366,Account,ACC000366,0,7.0,1761.15,48.0,75.92,3.0,0.0,2.0,54.67,Medium,4,9,13,0.0051,0.00029722,32.96
ACC000586,Account,ACC000586,0,7.0,2924.49,43.0,85.21,3.0,0.0,1.0,54.67,Medium,2,10,12,0.004708,0.00030786,32.96
CUST000570,Customer,Ethan Davies,0,8.0,337.96000000000004,43.0,88.5,3.0,0.0,0.0,54.82,Medium,0,1,1,0.000392,0.00025145,32.95
ACC000063,Account,ACC000063,0,5.0,320.75,53.0,76.5,2.0,0.0,1.0,54.62,Medium,4,10,14,0.005492,0.00026637,32.94
CUST000671,Customer,Noah Davies,0,13.0,1630.8899999999999,43.0,84.1,4.0,0.0,0.0,54.78,Medium,0,1,1,0.000392,0.00025145,32.93
CUST000262,Customer,Maya Davies,0,13.0,920.58,43.0,84.08,4.0,0.0,0.0,54.78,Medium,0,0,0,0.0,0.00025145,32.92
ACC000850,Account,ACC000850,0,8.0,588.89,49.0,72.95,4.0,0.0,1.0,54.58,Medium,4,8,12,0.004708,0.00035721,32.91
ACC000297,Account,ACC000297,0,3.0,335.49,38.0,98.67,1.0,1.0,0.0,54.63,Medium,1,6,7,0.002746,0.00025145,32.88
ACC001010,Account,ACC001010,0,6.0,1525.75,39.0,92.83,2.0,1.0,0.0,54.54,Medium,3,8,11,0.004315,0.00035453,32.88
CUST000567,Customer,Aisha Young,0,8.0,588.89,49.0,72.95,4.0,0.0,1.0,54.58,Medium,0,1,1,0.000392,0.00025145,32.81
ACC001199,Account,ACC001199,0,6.0,595.8000000000001,39.0,88.27,4.0,0.0,0.0,54.44,Medium,3,8,11,0.004315,0.00027336,32.8
CUST000063,Customer,Isabella Khan,0,12.0,5638.23,33.0,96.29,3.0,1.0,0.0,54.55,Medium,0,1,1,0.000392,0.00025145,32.79
ACC001015,Account,ACC001015,0,6.0,431.24,34.0,94.55,3.0,1.0,0.0,54.39,Medium,3,7,10,0.003923,0.00026751,32.77
CUST000690,Customer,James Khan,0,8.0,315.78,43.0,91.87,1.0,1.0,0.0,54.5,Medium,0,1,1,0.000392,0.00025145,32.76
ACC000313,Account,ACC000313,0,6.0,425.48,52.0,72.84,3.0,0.0,1.0,54.39,Medium,1,8,9,0.003531,0.00025145,32.75
ACC001070,Account,ACC001070,0,4.0,1825.03,52.0,74.15,2.0,0.0,2.0,54.35,Medium,1,7,8,0.003138,0.00025145,32.72
CUST000594,Customer,Oliver Wright,0,11.0,528.71,53.0,71.6,3.0,0.0,1.0,54.41,Medium,0,0,0,0.0,0.00025145,32.7
ACC000299,Account,ACC000299,0,8.0,575.97,38.0,88.77,4.0,0.0,0.0,54.17,Medium,2,9,11,0.004315,0.00038085,32.66
ACC000541,Account,ACC000541,0,5.0,276.90000000000003,48.0,81.81,2.0,0.0,1.0,54.23,Medium,2,6,8,0.003138,0.0002647,32.65
ACC000612,Account,ACC000612,0,6.0,247.64000000000001,55.0,79.74,1.0,0.0,0.0,54.16,Medium,3,9,12,0.004708,0.00032015,32.65
CUST000459,Customer,Leo Jones,0,8.0,252.84,44.0,75.64,4.0,0.0,2.0,54.27,Medium,0,2,2,0.000785,0.00025145,32.63
CUST000336,Customer,Maya Davies,0,7.0,529.08,38.0,93.39,2.0,1.0,0.0,54.29,Medium,0,0,0,0.0,0.00025145,32.62
ACC001284,Account,ACC001284,0,4.0,139.98,48.0,81.22,2.0,0.0,1.0,54.03,Medium,5,9,14,0.005492,0.00036581,32.6
CUST000073,Customer,Aisha Hall,0,10.0,331.02,44.0,89.71,2.0,0.0,0.0,54.2,Medium,0,2,2,0.000785,0.00025145,32.59
CUST000286,Customer,Daniel Miller,0,11.0,539.4,56.0,62.89,4.0,0.0,1.0,54.21,Medium,0,1,1,0.000392,0.00025145,32.58
CUST000727,Customer,Fatima Patel,0,7.0,180.33999999999997,60.0,64.84,3.0,0.0,0.0,54.19,Medium,0,2,2,0.000785,0.00025145,32.58
ACC001058,Account,ACC001058,0,6.0,182.84,44.0,77.87,4.0,0.0,1.0,54.05,Medium,2,10,12,0.004708,0.00025467,32.58
ACC000335,Account,ACC000335,0,14.0,798.16,39.0,91.03,2.0,1.0,0.0,53.91,Medium,3,19,22,0.008631,0.00030545,32.58
ACC001244,Account,ACC001244,0,4.0,518.78,48.0,81.44,2.0,0.0,1.0,54.1,Medium,1,6,7,0.002746,0.00025145,32.57
ACC000653,Account,ACC000653,0,4.0,136.33,39.0,91.49,2.0,1.0,0.0,54.07,Medium,2,5,7,0.002746,0.00028768,32.55
ACC000052,Account,ACC000052,0,5.0,193.56,60.0,61.14,3.0,0.0,1.0,53.9,Medium,4,6,10,0.003923,0.00058265,32.53
CUST000229,Customer,Noah Young,0,8.0,325.26,43.0,77.84,5.0,0.0,0.0,54.09,Medium,0,1,1,0.000392,0.00025145,32.51
CUST000972,Customer,James Green,0,7.0,780.67,39.0,91.49,2.0,1.0,0.0,54.07,Medium,0,2,2,0.000785,0.00025145,32.51
ACC000894,Account,ACC000894,0,8.0,454.87,61.0,68.42,1.0,0.0,1.0,53.9,Medium,2,12,14,0.005492,0.00028331,32.51
ACC000945,Account,ACC000945,0,10.0,448.92,55.0,61.76,5.0,0.0,0.0,53.87,Medium,3,13,16,0.005885,0.00036374,32.51
ACC000825,Account,ACC000825,0,8.0,1171.43,43.0,85.72,3.0,0.0,0.0,53.85,Medium,6,9,15,0.005885,0.00039813,32.51
CUST000659,Customer,Amelia Ali,0,13.0,829.77,61.0,51.73,5.0,0.0,1.0,54.06,Medium,0,1,1,0.000392,0.00025145,32.49
CUST000242,Customer,Sophia Hall,0,10.0,318.88,43.0,83.33,3.0,0.0,1.0,54.02,Medium,0,1,1,0.000392,0.00025145,32.47
ACC000486,Account,ACC000486,0,3.0,125.32,39.0,95.33,1.0,1.0,0.0,53.92,Medium,1,7,8,0.003138,0.00025145,32.47
ACC000406,Account,ACC000406,0,8.0,582.73,53.0,74.45,2.0,0.0,1.0,53.91,Medium,1,9,10,0.003923,0.00025145,32.47
ACC000968,Account,ACC000968,0,4.0,131.12,43.0,87.22,2.0,0.0,1.0,53.88,Medium,1,5,6,0.002354,0.00025145,32.43
ACC000581,Account,ACC000581,0,4.0,145.98,57.0,61.95,3.0,0.0,2.0,53.83,Medium,4,4,8,0.003138,0.00034777,32.43
CUST000413,Customer,Leo Ali,0,3.0,927.7900000000001,59.0,56.8,3.0,0.0,3.0,53.93,Medium,0,2,2,0.000785,0.00025145,32.42
CUST000278,Customer,Zara Clarke,0,7.0,304.87,39.0,86.76,4.0,0.0,0.0,53.92,Medium,0,2,2,0.000785,0.00025145,32.42
CUST000351,Customer,Sophia Smith,0,7.0,205.89,53.0,74.45,2.0,0.0,1.0,53.91,Medium,0,2,2,0.000785,0.00025145,32.41
ACC000059,Account,ACC000059,0,8.0,367.91,43.0,81.16,4.0,0.0,0.0,53.76,Medium,3,8,11,0.004315,0.00033827,32.41
CUST000155,Customer,Isabella Ahmed,0,12.0,661.38,39.0,91.03,2.0,1.0,0.0,53.91,Medium,0,1,1,0.000392,0.00025145,32.4
CUST000204,Customer,James Walker,0,7.0,1132.63,43.0,85.72,3.0,0.0,0.0,53.85,Medium,0,1,1,0.000392,0.00025145,32.37
ACC000513,Account,ACC000513,0,10.0,681.5500000000001,44.0,79.65,4.0,0.0,0.0,53.68,Medium,2,12,14,0.005492,0.00026411,32.37
CUST000799,Customer,Aisha Jones,0,8.0,420.94,43.0,81.4,4.0,0.0,0.0,53.84,Medium,0,1,1,0.000392,0.00025145,32.36
CUST000134,Customer,Zara Khan,0,8.0,497.52000000000004,39.0,90.72,2.0,1.0,0.0,53.8,Medium,0,2,2,0.000785,0.00025145,32.35
CUST000018,Customer,Zara Thomas,0,8.0,436.88,66.0,57.3,2.0,0.0,1.0,53.76,Medium,0,2,2,0.000785,0.00025145,32.32
ACC000154,Account,ACC000154,0,7.0,413.87,52.0,70.48,3.0,0.0,1.0,53.57,Medium,4,10,14,0.005492,0.00028589,32.31
CUST000350,Customer,Grace Jones,0,13.0,721.88,43.0,80.8,4.0,0.0,0.0,53.63,Medium,0,3,3,0.001177,0.00025145,32.25
CUST000686,Customer,Sophia Davies,0,5.0,233.38,66.0,52.57,3.0,0.0,1.0,53.6,Medium,0,2,2,0.000785,0.00025145,32.23
ACC001169,Account,ACC001169,0,5.0,161.97,38.0,95.42,1.0,1.0,0.0,53.5,Medium,3,6,9,0.003531,0.00029733,32.23
ACC000430,Account,ACC000430,0,10.0,568.62,43.0,80.29,4.0,0.0,0.0,53.45,Medium,2,12,14,0.005492,0.00025424,32.23
ACC001201,Account,ACC001201,0,4.0,407.27,35.0,92.0,2.0,1.0,1.0,53.45,Medium,2,5,7,0.002746,0.00034013,32.19
ACC001032,Account,ACC001032,0,7.0,424.58,34.0,95.76,2.0,1.0,0.0,53.32,Medium,5,9,14,0.005492,0.00040246,32.18
CUST000983,Customer,Fatima Brown,0,6.0,2958.76,48.0,75.43,3.0,0.0,1.0,53.5,Medium,0,2,2,0.000785,0.00025145,32.17
CUST000358,Customer,Muhammad Wilson,0,5.0,161.97,38.0,95.42,1.0,1.0,0.0,53.5,Medium,0,1,1,0.000392,0.00025145,32.16
CUST000259,Customer,Aisha Brown,0,9.0,2216.52,43.0,81.73,3.0,0.0,1.0,53.46,Medium,0,1,1,0.000392,0.00025145,32.13
CUST000808,Customer,Lucas Patel,0,8.0,412.72999999999996,43.0,80.29,4.0,0.0,0.0,53.45,Medium,0,1,1,0.000392,0.00025145,32.13
ACC000737,Account,ACC000737,0,2.0,91.28999999999999,38.0,94.91,1.0,1.0,0.0,53.32,Medium,4,4,8,0.003138,0.00035756,32.13
CUST000689,Customer,Leo Jones,0,12.0,467.17,43.0,80.17,4.0,0.0,0.0,53.41,Medium,0,1,1,0.000392,0.00025145,32.1
CUST000858,Customer,Ethan Taylor,0,12.0,6579.79,48.0,69.33,5.0,0.0,0.0,53.37,Medium,0,2,2,0.000785,0.00025145,32.09
ACC000388,Account,ACC000388,0,9.0,4754.71,44.0,75.51,4.0,0.0,1.0,53.23,Medium,1,12,13,0.0051,0.00025145,32.09
ACC000626,Account,ACC000626,0,18.0,5246.26,34.0,90.6,3.0,1.0,0.0,53.01,Medium,4,17,21,0.008239,0.00052205,32.08
CUST000436,Customer,Noah Smith,0,10.0,751.89,53.0,72.83,2.0,0.0,1.0,53.34,Medium,0,2,2,0.000785,0.00025145,32.07
ACC000959,Account,ACC000959,0,5.0,140.5,49.0,74.73,2.0,0.0,2.0,53.21,Medium,2,6,8,0.003138,0.00026863,32.04
ACC001098,Account,ACC001098,0,11.0,1637.37,48.0,66.89,4.0,0.0,2.0,53.01,Medium,3,15,18,0.007062,0.0003664,32.02
ACC000422,Account,ACC000422,0,7.0,292.67,49.0,73.05,3.0,0.0,1.0,53.12,Medium,1,10,11,0.004315,0.00025145,32.01
ACC000190,Account,ACC000190,0,14.0,667.54,55.0,59.2,5.0,0.0,0.0,52.97,Medium,3,15,18,0.007062,0.00044046,32.01
ACC000580,Account,ACC000580,0,4.0,2046.31,48.0,78.39,2.0,0.0,1.0,53.04,Medium,3,7,10,0.003923,0.00033,31.97
CUST000758,Customer,Grace Smith,0,9.0,470.12,34.0,99.52,1.0,1.0,0.0,53.13,Medium,0,2,2,0.000785,0.00025145,31.94
CUST000282,Customer,Hannah Khan,0,7.0,292.67,49.0,73.05,3.0,0.0,1.0,53.12,Medium,0,1,1,0.000392,0.00025145,31.93
CUST000582,Customer,Lucas Hall,0,12.0,501.84000000000003,44.0,79.41,3.0,0.0,1.0,53.09,Medium,0,2,2,0.000785,0.00025145,31.92
ACC000245,Account,ACC000245,0,5.0,807.11,43.0,79.03,4.0,0.0,0.0,53.01,Medium,2,6,8,0.003138,0.00026277,31.92
CUST000965,Customer,Amelia Young,0,8.0,336.99,44.0,87.83,1.0,0.0,1.0,53.04,Medium,0,3,3,0.001177,0.00025145,31.9
ACC001238,Account,ACC001238,0,5.0,246.13,61.0,54.19,3.0,0.0,2.0,52.92,Medium,3,8,11,0.004315,0.00028554,31.9
CUST000596,Customer,James Jones,0,11.0,340.76,48.0,81.31,2.0,0.0,0.0,53.06,Medium,0,0,0,0.0,0.00025145,31.89
CUST000320,Customer,Noah Jones,0,5.0,2063.19,48.0,78.39,2.0,0.0,1.0,53.04,Medium,0,2,2,0.000785,0.00025145,31.89
CUST000421,Customer,Maya Hussain,0,8.0,263.77,39.0,88.43,3.0,0.0,0.0,53.0,Medium,0,1,1,0.000392,0.00025145,31.86
ACC000467,Account,ACC000467,0,8.0,583.76,52.0,65.66,3.0,0.0,2.0,52.88,Medium,1,9,10,0.003923,0.00025145,31.86
ACC000451,Account,ACC000451,0,9.0,4539.16,43.0,86.98,2.0,0.0,0.0,52.79,Medium,4,10,14,0.005492,0.00039629,31.86
ACC000593,Account,ACC000593,0,10.0,696.54,43.0,82.6,3.0,0.0,0.0,52.76,Medium,3,15,18,0.007062,0.00025587,31.85
CUST000074,Customer,Zara Clarke,0,12.0,931.24,38.0,85.38,4.0,0.0,0.0,52.98,Medium,0,0,0,0.0,0.00025145,31.84
ACC001271,Account,ACC001271,0,8.0,1530.17,43.0,82.63,3.0,0.0,0.0,52.77,Medium,3,11,14,0.005492,0.00027062,31.83
CUST000927,Customer,Muhammad Hall,0,6.0,257.94,56.0,67.71,2.0,0.0,1.0,52.9,Medium,0,0,0,0.0,0.00025145,31.79
CUST000838,Customer,Noah Wilson,0,12.0,579.64,43.0,57.18,9.0,0.0,0.0,52.86,Medium,0,0,0,0.0,0.00025145,31.77
ACC000141,Account,ACC000141,0,5.0,1165.5900000000001,43.0,86.51,2.0,0.0,0.0,52.63,Medium,6,8,14,0.005492,0.00034835,31.76
CUST000065,Customer,Amelia Miller,0,13.0,460.39,43.0,78.42,4.0,0.0,0.0,52.8,Medium,0,2,2,0.000785,0.00025145,31.75
ACC000636,Account,ACC000636,0,1.0,33.92,48.0,81.53,1.0,0.0,1.0,52.64,Medium,6,3,9,0.003531,0.00047226,31.75
CUST000029,Customer,Amelia Walker,0,8.0,563.27,43.0,82.6,3.0,0.0,0.0,52.76,Medium,0,1,1,0.000392,0.00025145,31.71
CUST000723,Customer,Hannah Taylor,0,9.0,454.2,39.0,87.47,3.0,0.0,0.0,52.66,Medium,0,2,2,0.000785,0.00025145,31.66
ACC000234,Account,ACC000234,0,6.0,211.61,34.0,97.77,1.0,1.0,0.0,52.52,Medium,2,7,9,0.003531,0.00026816,31.64
ACC000189,Account,ACC000189,0,5.0,332.64,44.0,79.14,2.0,0.0,2.0,52.5,Medium,3,6,9,0.003531,0.00027272,31.63
ACC000229,Account,ACC000229,0,4.0,247.32,55.0,67.69,2.0,0.0,1.0,52.44,Medium,2,6,8,0.003138,0.00031827,31.59
CUST000150,Customer,Lucas Thomas,0,9.0,234.37,56.0,59.5,3.0,0.0,2.0,52.52,Medium,0,1,1,0.000392,0.00025145,31.57
CUST000209,Customer,Muhammad Hall,0,8.0,750.62,52.0,71.72,2.0,0.0,1.0,52.5,Medium,0,3,3,0.001177,0.00025145,31.57
ACC000618,Account,ACC000618,0,4.0,229.7,35.0,91.95,2.0,1.0,0.0,52.43,Medium,2,5,7,0.002746,0.00025347,31.56
CUST000381,Customer,Ali Ali,0,8.0,396.95,55.0,62.09,4.0,0.0,0.0,52.48,Medium,0,2,2,0.000785,0.00025145,31.55
ACC001237,Account,ACC001237,0,2.0,47.2,43.0,87.42,1.0,0.0,1.0,52.45,Medium,1,3,4,0.001569,0.00025145,31.55
ACC000252,Account,ACC000252,0,4.0,97.16,64.0,51.32,3.0,0.0,1.0,52.26,Medium,5,6,11,0.004315,0.00053067,31.55
CUST000004,Customer,Daniel Patel,0,9.0,399.71,55.0,61.76,4.0,0.0,0.0,52.37,Medium,0,1,1,0.000392,0.00025145,31.48
CUST000020,Customer,Ali Wilson,0,12.0,5237.2699999999995,56.0,47.64,5.0,0.0,3.0,52.37,Medium,0,0,0,0.0,0.00025145,31.47
ACC000183,Account,ACC000183,0,6.0,182.64,52.0,66.66,3.0,0.0,1.0,52.23,Medium,1,10,11,0.004315,0.00025145,31.47
CUST000157,Customer,Noah Davies,0,15.0,1103.1399999999999,39.0,77.96,5.0,0.0,0.0,52.34,Medium,0,1,1,0.000392,0.00025145,31.46
CUST000212,Customer,Sophia Taylor,0,9.0,556.86,38.0,87.74,3.0,0.0,0.0,52.31,Medium,0,1,1,0.000392,0.00025145,31.44
ACC001240,Account,ACC001240,0,7.0,423.26000000000005,48.0,71.57,3.0,0.0,1.0,52.15,Medium,3,8,11,0.004315,0.00027221,31.43
ACC001252,Account,ACC001252,0,5.0,265.64,43.0,85.12,2.0,0.0,0.0,52.14,Medium,4,6,10,0.003923,0.00029474,31.42
ACC000391,Account,ACC000391,0,13.0,535.68,38.0,78.46,5.0,0.0,0.0,52.06,Medium,1,13,14,0.005492,0.00025145,31.4
ACC000719,Account,ACC000719,0,10.0,3073.0899999999997,38.0,87.03,3.0,0.0,0.0,52.06,Medium,3,10,13,0.0051,0.0002719,31.39
CUST000653,Customer,Fatima Green,0,10.0,953.34,39.0,74.63,5.0,0.0,1.0,52.17,Medium,0,2,2,0.000785,0.00025145,31.37
ACC000278,Account,ACC000278,0,4.0,189.22,38.0,91.17,1.0,1.0,0.0,52.01,Medium,5,6,11,0.004315,0.00031394,31.36
CUST000915,Customer,Mia Ahmed,0,9.0,419.74,43.0,72.24,5.0,0.0,0.0,52.13,Medium,0,3,3,0.001177,0.00025145,31.35
CUST000383,Customer,Ali Brown,0,9.0,2629.98,43.0,76.37,4.0,0.0,0.0,52.08,Medium,0,4,4,0.001569,0.00025145,31.33
ACC000339,Account,ACC000339,0,5.0,769.0,48.0,75.43,2.0,0.0,1.0,52.0,Medium,2,7,9,0.003531,0.00025476,31.32
ACC000013,Account,ACC000013,0,5.0,215.64000000000001,66.0,52.08,2.0,0.0,1.0,51.93,Medium,3,6,9,0.003531,0.00038265,31.31
CUST000744,Customer,Oliver Walker,0,12.0,503.01,38.0,78.46,5.0,0.0,0.0,52.06,Medium,0,1,1,0.000392,0.00025145,31.29
CUST000926,Customer,Noah Hussain,0,7.0,4672.18,38.0,86.98,3.0,0.0,0.0,52.04,Medium,0,0,0,0.0,0.00025145,31.27
ACC000262,Account,ACC000262,0,4.0,143.75,49.0,73.53,2.0,0.0,1.0,51.79,Medium,1,7,8,0.003138,0.00025145,31.19
ACC000282,Account,ACC000282,0,5.0,333.78,49.0,70.67,2.0,0.0,2.0,51.78,Medium,2,7,9,0.003531,0.00027247,31.19
CUST000800,Customer,Aisha Robinson,0,16.0,1909.1599999999999,48.0,63.44,4.0,0.0,2.0,51.8,Medium,0,2,2,0.000785,0.00025145,31.15
ACC000700,Account,ACC000700,0,8.0,7510.3,53.0,63.69,3.0,0.0,1.0,51.64,Medium,3,9,12,0.004708,0.00033443,31.15
ACC000913,Account,ACC000913,0,6.0,3627.27,57.0,58.81,3.0,0.0,1.0,51.73,Medium,1,6,7,0.002746,0.00025145,31.14
ACC001085,Account,ACC001085,0,9.0,6469.34,48.0,68.27,4.0,0.0,0.0,51.49,Medium,1,12,13,0.0051,0.00025145,31.05
CUST000263,Customer,Grace Jones,0,8.0,588.25,62.0,60.64,1.0,0.0,1.0,51.62,Medium,0,0,0,0.0,0.00025145,31.02
ACC000731,Account,ACC000731,0,8.0,335.90999999999997,43.0,78.88,3.0,0.0,0.0,51.46,Medium,3,9,12,0.004708,0.00026518,31.02
CUST000116,Customer,Lucas Wright,0,10.0,729.32,43.0,83.52,2.0,0.0,0.0,51.58,Medium,0,1,1,0.000392,0.00025145,31.01
ACC000304,Account,ACC000304,0,2.0,381.19,50.0,68.22,2.0,0.0,2.0,51.38,Medium,5,6,11,0.004315,0.0003512,30.98
ACC000407,Account,ACC000407,0,4.0,234.44,56.0,67.71,1.0,0.0,1.0,51.4,Medium,3,6,9,0.003531,0.00029542,30.97
CUST000200,Customer,Sophia Green,0,5.0,4365.889999999999,39.0,84.05,3.0,0.0,0.0,51.47,Medium,0,1,1,0.000392,0.00025145,30.94
ACC001088,Account,ACC001088,0,5.0,442.0,55.0,58.76,4.0,0.0,0.0,51.32,Medium,1,7,8,0.003138,0.00025145,30.91
ACC000106,Account,ACC000106,0,8.0,841.8699999999999,65.0,49.92,3.0,0.0,0.0,51.22,Medium,3,9,12,0.004708,0.00043497,30.91
CUST000856,Customer,Amelia Ahmed,0,8.0,266.03999999999996,39.0,79.51,4.0,0.0,0.0,51.38,Medium,0,3,3,0.001177,0.00025145,30.9
CUST000979,Customer,Isabella Ahmed,0,7.0,338.06,33.0,95.59,1.0,1.0,0.0,51.31,Medium,0,1,1,0.000392,0.00025145,30.84
CUST000149,Customer,Fatima Young,0,10.0,1473.4399999999998,43.0,82.63,2.0,0.0,0.0,51.27,Medium,0,2,2,0.000785,0.00025145,30.83
CUST000107,Customer,Zara Khan,0,7.0,302.89,56.0,63.11,2.0,0.0,1.0,51.29,Medium,0,0,0,0.0,0.00025145,30.82
CUST000261,Customer,Ethan Davies,0,13.0,835.35,43.0,82.61,2.0,0.0,0.0,51.26,Medium,0,1,1,0.000392,0.00025145,30.81
