transaction_id,a_record_count,a_recon_references,a_source_systems,a_account_id,a_booking_date,a_amount,a_currency,a_status,b_record_count,b_recon_references,b_source_systems,b_account_id,b_booking_date,b_amount,b_currency,b_status,amount_difference,absolute_amount_difference,break_type,primary_break_category,is_break,severity,reconciliation_status,case_age_days
TXN00008689,1,REC-A-TXN00008689,PaymentProcessorA,ACC000905,2026-05-10,60.26,GBP,Completed,1,REC-B-TXN00008689,CoreBankingB,ACC000905,2026-05-10,60.26,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,62
TXN00008695,1,REC-A-TXN00008695,PaymentProcessorA,ACC000098,2026-05-11,49.66,GBP,Pending,1,REC-B-TXN00008695,CoreBankingB,ACC000098,2026-05-11,49.66,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,61
TXN00008697,1,REC-A-TXN00008697,PaymentProcessorA,ACC000982,2026-01-13,51.51,GBP,Completed,1,REC-B-TXN00008697,CoreBankingB,ACC000982,2026-01-13,51.51,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,179
TXN00008699,1,REC-A-TXN00008699,PaymentProcessorA,ACC000035,2026-02-19,2.94,EUR,Completed,1,REC-B-TXN00008699,CoreBankingB,ACC000035,2026-02-19,2.94,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,142
TXN00008700,1,REC-A-TXN00008700,PaymentProcessorA,ACC000666,2026-05-29,42.47,GBP,Completed,1,REC-B-TXN00008700,CoreBankingB,ACC000666,2026-05-29,42.47,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,43
TXN00008701,1,REC-A-TXN00008701,PaymentProcessorA,ACC000801,2026-06-09,29.55,GBP,Completed,1,REC-B-TXN00008701,CoreBankingB,ACC000801,2026-06-09,29.55,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,32
TXN00008702,1,REC-A-TXN00008702,PaymentProcessorA,ACC000513,2026-02-27,13.78,USD,Reversed,1,REC-B-TXN00008702,CoreBankingB,ACC000513,2026-02-27,13.78,USD,Reversed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,134
TXN00008704,1,REC-A-TXN00008704,PaymentProcessorA,ACC000117,2026-02-10,17.55,GBP,Completed,1,REC-B-TXN00008704,CoreBankingB,ACC000117,2026-02-10,17.55,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,151
TXN00008705,1,REC-A-TXN00008705,PaymentProcessorA,ACC000944,2026-01-13,30.13,GBP,Completed,1,REC-B-TXN00008705,CoreBankingB,ACC000944,2026-01-13,30.13,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,179
TXN00008707,1,REC-A-TXN00008707,PaymentProcessorA,ACC000461,2026-06-21,44.2,EUR,Completed,1,REC-B-TXN00008707,CoreBankingB,ACC000461,2026-06-21,44.2,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,20
TXN00008709,1,REC-A-TXN00008709,PaymentProcessorA,ACC001062,2026-06-17,12.99,USD,Completed,1,REC-B-TXN00008709,CoreBankingB,ACC001062,2026-06-17,12.99,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,24
TXN00008710,1,REC-A-TXN00008710,PaymentProcessorA,ACC001115,2026-04-02,88.33,GBP,Completed,1,REC-B-TXN00008710,CoreBankingB,ACC001115,2026-04-02,88.33,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,100
TXN00008714,1,REC-A-TXN00008714,PaymentProcessorA,ACC000356,2026-03-13,106.88,GBP,Completed,1,REC-B-TXN00008714,CoreBankingB,ACC000356,2026-03-13,106.88,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,120
TXN00008716,1,REC-A-TXN00008716,PaymentProcessorA,ACC001018,2026-01-30,18.55,GBP,Completed,1,REC-B-TXN00008716,CoreBankingB,ACC001018,2026-01-30,18.55,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,162
TXN00008720,1,REC-A-TXN00008720,PaymentProcessorA,ACC000992,2026-05-26,11.25,GBP,Completed,1,REC-B-TXN00008720,CoreBankingB,ACC000992,2026-05-26,11.25,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,46
TXN00008721,1,REC-A-TXN00008721,PaymentProcessorA,ACC001071,2026-02-20,35.54,EUR,Completed,1,REC-B-TXN00008721,CoreBankingB,ACC001071,2026-02-20,35.54,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,141
TXN00008723,1,REC-A-TXN00008723,PaymentProcessorA,ACC000013,2026-02-25,37.83,GBP,Completed,1,REC-B-TXN00008723,CoreBankingB,ACC000013,2026-02-25,37.83,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,136
TXN00008729,1,REC-A-TXN00008729,PaymentProcessorA,ACC000697,2026-03-22,54.78,GBP,Completed,1,REC-B-TXN00008729,CoreBankingB,ACC000697,2026-03-22,54.78,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,111
TXN00008730,1,REC-A-TXN00008730,PaymentProcessorA,ACC000929,2026-01-31,5.9,GBP,Completed,1,REC-B-TXN00008730,CoreBankingB,ACC000929,2026-01-31,5.9,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,161
TXN00008732,1,REC-A-TXN00008732,PaymentProcessorA,ACC000198,2026-03-28,8.29,GBP,Completed,1,REC-B-TXN00008732,CoreBankingB,ACC000198,2026-03-28,8.29,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,105
TXN00008737,1,REC-A-TXN00008737,PaymentProcessorA,ACC000391,2026-01-25,55.83,GBP,Completed,1,REC-B-TXN00008737,CoreBankingB,ACC000391,2026-01-25,55.83,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,167
TXN00008744,1,REC-A-TXN00008744,PaymentProcessorA,ACC000246,2026-02-10,32.62,GBP,Completed,1,REC-B-TXN00008744,CoreBankingB,ACC000246,2026-02-10,32.62,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,151
TXN00008747,1,REC-A-TXN00008747,PaymentProcessorA,ACC001300,2026-05-07,33.05,GBP,Completed,1,REC-B-TXN00008747,CoreBankingB,ACC001300,2026-05-07,33.05,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,65
TXN00008748,1,REC-A-TXN00008748,PaymentProcessorA,ACC000760,2026-03-26,38.0,EUR,Completed,1,REC-B-TXN00008748,CoreBankingB,ACC000760,2026-03-26,38.0,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,107
TXN00008757,1,REC-A-TXN00008757,PaymentProcessorA,ACC000711,2026-03-09,92.11,EUR,Completed,1,REC-B-TXN00008757,CoreBankingB,ACC000711,2026-03-09,92.11,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,124
TXN00008758,1,REC-A-TXN00008758,PaymentProcessorA,ACC000883,2026-01-14,21.74,GBP,Completed,1,REC-B-TXN00008758,CoreBankingB,ACC000883,2026-01-14,21.74,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,178
TXN00008762,1,REC-A-TXN00008762,PaymentProcessorA,ACC000033,2026-05-20,171.2,GBP,Completed,1,REC-B-TXN00008762,CoreBankingB,ACC000033,2026-05-20,171.2,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,52
TXN00008763,1,REC-A-TXN00008763,PaymentProcessorA,ACC000770,2026-03-12,26.16,GBP,Completed,1,REC-B-TXN00008763,CoreBankingB,ACC000770,2026-03-12,26.16,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,121
TXN00008765,1,REC-A-TXN00008765,PaymentProcessorA,ACC000203,2026-04-30,12.61,GBP,Failed,1,REC-B-TXN00008765,CoreBankingB,ACC000203,2026-04-30,12.61,GBP,Failed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,72
TXN00008768,1,REC-A-TXN00008768,PaymentProcessorA,ACC001199,2026-06-11,182.3,GBP,Pending,1,REC-B-TXN00008768,CoreBankingB,ACC001199,2026-06-11,182.3,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,30
TXN00008772,1,REC-A-TXN00008772,PaymentProcessorA,ACC000888,2026-06-22,24.43,GBP,Completed,1,REC-B-TXN00008772,CoreBankingB,ACC000888,2026-06-22,24.43,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,19
TXN00008774,1,REC-A-TXN00008774,PaymentProcessorA,ACC000738,2026-07-03,268.3,GBP,Completed,1,REC-B-TXN00008774,CoreBankingB,ACC000738,2026-07-03,268.3,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,8
TXN00008777,1,REC-A-TXN00008777,PaymentProcessorA,ACC000422,2026-03-10,73.5,GBP,Completed,1,REC-B-TXN00008777,CoreBankingB,ACC000422,2026-03-10,73.5,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,123
TXN00008780,1,REC-A-TXN00008780,PaymentProcessorA,ACC000061,2026-06-07,131.79,GBP,Completed,1,REC-B-TXN00008780,CoreBankingB,ACC000061,2026-06-07,131.79,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,34
TXN00008783,1,REC-A-TXN00008783,PaymentProcessorA,ACC000231,2026-04-20,10.35,GBP,Completed,1,REC-B-TXN00008783,CoreBankingB,ACC000231,2026-04-20,10.35,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,82
TXN00008792,1,REC-A-TXN00008792,PaymentProcessorA,ACC000966,2026-01-30,3900.45,GBP,Completed,1,REC-B-TXN00008792,CoreBankingB,ACC000966,2026-01-30,3900.45,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,162
TXN00008794,1,REC-A-TXN00008794,PaymentProcessorA,ACC001277,2026-03-01,55.73,GBP,Completed,1,REC-B-TXN00008794,CoreBankingB,ACC001277,2026-03-01,55.73,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,132
TXN00008795,1,REC-A-TXN00008795,PaymentProcessorA,ACC000791,2026-06-18,232.32,GBP,Completed,1,REC-B-TXN00008795,CoreBankingB,ACC000791,2026-06-18,232.32,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,23
TXN00008800,1,REC-A-TXN00008800,PaymentProcessorA,ACC000560,2026-02-05,183.64,EUR,Completed,1,REC-B-TXN00008800,CoreBankingB,ACC000560,2026-02-05,183.64,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,156
TXN00008804,1,REC-A-TXN00008804,PaymentProcessorA,ACC000520,2026-04-22,4.09,GBP,Completed,1,REC-B-TXN00008804,CoreBankingB,ACC000520,2026-04-22,4.09,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,80
TXN00008820,1,REC-A-TXN00008820,PaymentProcessorA,ACC000471,2026-03-31,30.17,GBP,Completed,1,REC-B-TXN00008820,CoreBankingB,ACC000471,2026-03-31,30.17,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,102
TXN00008821,1,REC-A-TXN00008821,PaymentProcessorA,ACC000728,2026-05-15,104.62,EUR,Completed,1,REC-B-TXN00008821,CoreBankingB,ACC000728,2026-05-15,104.62,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,57
TXN00008823,1,REC-A-TXN00008823,PaymentProcessorA,ACC000780,2026-04-13,81.15,GBP,Completed,1,REC-B-TXN00008823,CoreBankingB,ACC000780,2026-04-13,81.15,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,89
TXN00008825,1,REC-A-TXN00008825,PaymentProcessorA,ACC000244,2026-04-11,30.66,EUR,Completed,1,REC-B-TXN00008825,CoreBankingB,ACC000244,2026-04-11,30.66,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,91
TXN00008827,1,REC-A-TXN00008827,PaymentProcessorA,ACC000585,2026-02-08,24.75,GBP,Completed,1,REC-B-TXN00008827,CoreBankingB,ACC000585,2026-02-08,24.75,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,153
TXN00008828,1,REC-A-TXN00008828,PaymentProcessorA,ACC000111,2026-02-18,23.83,GBP,Completed,1,REC-B-TXN00008828,CoreBankingB,ACC000111,2026-02-18,23.83,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,143
TXN00008830,1,REC-A-TXN00008830,PaymentProcessorA,ACC000685,2026-03-22,28.56,GBP,Completed,1,REC-B-TXN00008830,CoreBankingB,ACC000685,2026-03-22,28.56,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,111
TXN00008833,1,REC-A-TXN00008833,PaymentProcessorA,ACC001086,2026-06-28,55.53,GBP,Completed,1,REC-B-TXN00008833,CoreBankingB,ACC001086,2026-06-28,55.53,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,13
TXN00008835,1,REC-A-TXN00008835,PaymentProcessorA,ACC000267,2026-05-30,46.16,USD,Completed,1,REC-B-TXN00008835,CoreBankingB,ACC000267,2026-05-30,46.16,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,42
TXN00008837,1,REC-A-TXN00008837,PaymentProcessorA,ACC000620,2026-06-02,27.25,GBP,Pending,1,REC-B-TXN00008837,CoreBankingB,ACC000620,2026-06-02,27.25,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,39
TXN00008840,1,REC-A-TXN00008840,PaymentProcessorA,ACC000813,2026-04-11,64.96,GBP,Completed,1,REC-B-TXN00008840,CoreBankingB,ACC000813,2026-04-11,64.96,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,91
TXN00008847,1,REC-A-TXN00008847,PaymentProcessorA,ACC000688,2026-03-23,93.59,EUR,Completed,1,REC-B-TXN00008847,CoreBankingB,ACC000688,2026-03-23,93.59,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,110
TXN00008850,1,REC-A-TXN00008850,PaymentProcessorA,ACC000754,2026-03-04,13.48,GBP,Completed,1,REC-B-TXN00008850,CoreBankingB,ACC000754,2026-03-04,13.48,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,129
TXN00008859,1,REC-A-TXN00008859,PaymentProcessorA,ACC000403,2026-03-03,128.72,GBP,Completed,1,REC-B-TXN00008859,CoreBankingB,ACC000403,2026-03-03,128.72,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,130
TXN00008860,1,REC-A-TXN00008860,PaymentProcessorA,ACC000972,2026-03-16,21.47,GBP,Completed,1,REC-B-TXN00008860,CoreBankingB,ACC000972,2026-03-16,21.47,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,117
TXN00008865,1,REC-A-TXN00008865,PaymentProcessorA,ACC000427,2026-02-09,51.11,USD,Completed,1,REC-B-TXN00008865,CoreBankingB,ACC000427,2026-02-09,51.11,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,152
TXN00008869,1,REC-A-TXN00008869,PaymentProcessorA,ACC001146,2026-01-15,54.15,GBP,Completed,1,REC-B-TXN00008869,CoreBankingB,ACC001146,2026-01-15,54.15,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,177
TXN00008871,1,REC-A-TXN00008871,PaymentProcessorA,ACC000767,2026-01-30,1696.4,EUR,Completed,1,REC-B-TXN00008871,CoreBankingB,ACC000767,2026-01-30,1696.4,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,162
TXN00008879,1,REC-A-TXN00008879,PaymentProcessorA,ACC001156,2026-03-11,3.04,EUR,Completed,1,REC-B-TXN00008879,CoreBankingB,ACC001156,2026-03-11,3.04,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,122
TXN00008880,1,REC-A-TXN00008880,PaymentProcessorA,ACC000377,2026-02-16,23.14,GBP,Completed,1,REC-B-TXN00008880,CoreBankingB,ACC000377,2026-02-16,23.14,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,145
TXN00008882,1,REC-A-TXN00008882,PaymentProcessorA,ACC000686,2026-03-05,22.74,GBP,Completed,1,REC-B-TXN00008882,CoreBankingB,ACC000686,2026-03-05,22.74,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,128
TXN00008890,1,REC-A-TXN00008890,PaymentProcessorA,ACC001297,2026-02-22,8.57,GBP,Completed,1,REC-B-TXN00008890,CoreBankingB,ACC001297,2026-02-22,8.57,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,139
TXN00008895,1,REC-A-TXN00008895,PaymentProcessorA,ACC000973,2026-06-01,121.78,GBP,Completed,1,REC-B-TXN00008895,CoreBankingB,ACC000973,2026-06-01,121.78,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,40
TXN00008896,1,REC-A-TXN00008896,PaymentProcessorA,ACC000299,2026-06-24,122.31,GBP,Completed,1,REC-B-TXN00008896,CoreBankingB,ACC000299,2026-06-24,122.31,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,17
TXN00008898,1,REC-A-TXN00008898,PaymentProcessorA,ACC000240,2026-05-17,14.88,GBP,Completed,1,REC-B-TXN00008898,CoreBankingB,ACC000240,2026-05-17,14.88,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,55
TXN00008899,1,REC-A-TXN00008899,PaymentProcessorA,ACC000461,2026-04-08,24.2,GBP,Completed,1,REC-B-TXN00008899,CoreBankingB,ACC000461,2026-04-08,24.2,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,94
TXN00008911,1,REC-A-TXN00008911,PaymentProcessorA,ACC001175,2026-05-04,70.35,GBP,Completed,1,REC-B-TXN00008911,CoreBankingB,ACC001175,2026-05-04,70.35,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,68
TXN00008920,1,REC-A-TXN00008920,PaymentProcessorA,ACC000075,2026-02-18,79.99,GBP,Completed,1,REC-B-TXN00008920,CoreBankingB,ACC000075,2026-02-18,79.99,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,143
TXN00008921,1,REC-A-TXN00008921,PaymentProcessorA,ACC001115,2026-03-03,2956.9,GBP,Pending,1,REC-B-TXN00008921,CoreBankingB,ACC001115,2026-03-03,2956.9,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,130
TXN00008922,1,REC-A-TXN00008922,PaymentProcessorA,ACC000889,2026-03-21,12.1,USD,Completed,1,REC-B-TXN00008922,CoreBankingB,ACC000889,2026-03-21,12.1,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,112
TXN00008923,1,REC-A-TXN00008923,PaymentProcessorA,ACC000081,2026-05-21,27.12,GBP,Completed,1,REC-B-TXN00008923,CoreBankingB,ACC000081,2026-05-21,27.12,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,51
TXN00008924,1,REC-A-TXN00008924,PaymentProcessorA,ACC000354,2026-05-17,17.06,GBP,Completed,1,REC-B-TXN00008924,CoreBankingB,ACC000354,2026-05-17,17.06,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,55
TXN00008929,1,REC-A-TXN00008929,PaymentProcessorA,ACC000365,2026-03-18,16.34,GBP,Completed,1,REC-B-TXN00008929,CoreBankingB,ACC000365,2026-03-18,16.34,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,115
TXN00008931,1,REC-A-TXN00008931,PaymentProcessorA,ACC000275,2026-03-01,23.69,GBP,Completed,1,REC-B-TXN00008931,CoreBankingB,ACC000275,2026-03-01,23.69,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,132
TXN00008941,1,REC-A-TXN00008941,PaymentProcessorA,ACC000187,2026-05-05,67.43,EUR,Completed,1,REC-B-TXN00008941,CoreBankingB,ACC000187,2026-05-05,67.43,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,67
TXN00008945,1,REC-A-TXN00008945,PaymentProcessorA,ACC001081,2026-05-25,28.59,GBP,Completed,1,REC-B-TXN00008945,CoreBankingB,ACC001081,2026-05-25,28.59,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,47
TXN00008947,1,REC-A-TXN00008947,PaymentProcessorA,ACC000924,2026-06-22,218.6,GBP,Completed,1,REC-B-TXN00008947,CoreBankingB,ACC000924,2026-06-22,218.6,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,19
TXN00008948,1,REC-A-TXN00008948,PaymentProcessorA,ACC000917,2026-06-23,23.71,GBP,Completed,1,REC-B-TXN00008948,CoreBankingB,ACC000917,2026-06-23,23.71,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,18
TXN00008951,1,REC-A-TXN00008951,PaymentProcessorA,ACC001114,2026-06-08,13.45,GBP,Completed,1,REC-B-TXN00008951,CoreBankingB,ACC001114,2026-06-08,13.45,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,33
TXN00008957,1,REC-A-TXN00008957,PaymentProcessorA,ACC000914,2026-07-01,23.04,GBP,Failed,1,REC-B-TXN00008957,CoreBankingB,ACC000914,2026-07-01,23.04,GBP,Failed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,10
TXN00008962,1,REC-A-TXN00008962,PaymentProcessorA,ACC000396,2026-03-26,73.85,GBP,Completed,1,REC-B-TXN00008962,CoreBankingB,ACC000396,2026-03-26,73.85,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,107
TXN00008963,1,REC-A-TXN00008963,PaymentProcessorA,ACC000637,2026-02-10,44.6,GBP,Completed,1,REC-B-TXN00008963,CoreBankingB,ACC000637,2026-02-10,44.6,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,151
TXN00008966,1,REC-A-TXN00008966,PaymentProcessorA,ACC000991,2026-05-10,54.15,GBP,Completed,1,REC-B-TXN00008966,CoreBankingB,ACC000991,2026-05-10,54.15,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,62
TXN00008973,1,REC-A-TXN00008973,PaymentProcessorA,ACC001027,2026-05-12,258.03,GBP,Completed,1,REC-B-TXN00008973,CoreBankingB,ACC001027,2026-05-12,258.03,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,60
TXN00008974,1,REC-A-TXN00008974,PaymentProcessorA,ACC001077,2026-03-20,1889.6,GBP,Completed,1,REC-B-TXN00008974,CoreBankingB,ACC001077,2026-03-20,1889.6,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,113
TXN00008980,1,REC-A-TXN00008980,PaymentProcessorA,ACC000750,2026-04-16,62.45,GBP,Completed,1,REC-B-TXN00008980,CoreBankingB,ACC000750,2026-04-16,62.45,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,86
TXN00008984,1,REC-A-TXN00008984,PaymentProcessorA,ACC000468,2026-05-19,83.94,GBP,Completed,1,REC-B-TXN00008984,CoreBankingB,ACC000468,2026-05-19,83.94,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,53
TXN00008986,1,REC-A-TXN00008986,PaymentProcessorA,ACC000548,2026-03-24,45.61,GBP,Completed,1,REC-B-TXN00008986,CoreBankingB,ACC000548,2026-03-24,45.61,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,109
TXN00008991,1,REC-A-TXN00008991,PaymentProcessorA,ACC000596,2026-02-20,33.58,USD,Completed,1,REC-B-TXN00008991,CoreBankingB,ACC000596,2026-02-20,33.58,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,141
TXN00008994,1,REC-A-TXN00008994,PaymentProcessorA,ACC000144,2026-02-10,27.53,GBP,Completed,1,REC-B-TXN00008994,CoreBankingB,ACC000144,2026-02-10,27.53,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,151
TXN00009000,1,REC-A-TXN00009000,PaymentProcessorA,ACC000628,2026-04-24,40.32,GBP,Completed,1,REC-B-TXN00009000,CoreBankingB,ACC000628,2026-04-24,40.32,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,78
TXN00009001,1,REC-A-TXN00009001,PaymentProcessorA,ACC001032,2026-05-26,7.28,GBP,Completed,1,REC-B-TXN00009001,CoreBankingB,ACC001032,2026-05-26,7.28,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,46
TXN00009002,1,REC-A-TXN00009002,PaymentProcessorA,ACC000843,2026-04-13,8.62,EUR,Completed,1,REC-B-TXN00009002,CoreBankingB,ACC000843,2026-04-13,8.62,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,89
TXN00009003,1,REC-A-TXN00009003,PaymentProcessorA,ACC000209,2026-05-04,1847.4,GBP,Completed,1,REC-B-TXN00009003,CoreBankingB,ACC000209,2026-05-04,1847.4,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,68
TXN00009013,1,REC-A-TXN00009013,PaymentProcessorA,ACC000450,2026-07-11,147.15,GBP,Completed,1,REC-B-TXN00009013,CoreBankingB,ACC000450,2026-07-11,147.15,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,0
TXN00009014,1,REC-A-TXN00009014,PaymentProcessorA,ACC000483,2026-03-24,29.6,GBP,Pending,1,REC-B-TXN00009014,CoreBankingB,ACC000483,2026-03-24,29.6,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,109
TXN00009019,1,REC-A-TXN00009019,PaymentProcessorA,ACC000504,2026-04-19,147.93,USD,Completed,1,REC-B-TXN00009019,CoreBankingB,ACC000504,2026-04-19,147.93,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,83
TXN00009020,1,REC-A-TXN00009020,PaymentProcessorA,ACC000757,2026-06-06,57.11,GBP,Completed,1,REC-B-TXN00009020,CoreBankingB,ACC000757,2026-06-06,57.11,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,35
TXN00009026,1,REC-A-TXN00009026,PaymentProcessorA,ACC000241,2026-05-31,50.64,GBP,Completed,1,REC-B-TXN00009026,CoreBankingB,ACC000241,2026-05-31,50.64,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,41
TXN00009027,1,REC-A-TXN00009027,PaymentProcessorA,ACC000777,2026-04-28,59.14,GBP,Completed,1,REC-B-TXN00009027,CoreBankingB,ACC000777,2026-04-28,59.14,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,74
TXN00009031,1,REC-A-TXN00009031,PaymentProcessorA,ACC000461,2026-06-19,59.3,GBP,Completed,1,REC-B-TXN00009031,CoreBankingB,ACC000461,2026-06-19,59.3,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,22
TXN00009036,1,REC-A-TXN00009036,PaymentProcessorA,ACC001077,2026-02-26,152.01,GBP,Completed,1,REC-B-TXN00009036,CoreBankingB,ACC001077,2026-02-26,152.01,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,135
