centrality_case_id,node_id,node_type,node_label,watchlist_flag,transaction_count,total_transaction_amount,max_rule_based_risk_score,max_anomaly_score_percentile,alert_count,ml_alert_count,suspicious_label_count,node_risk_score,node_risk_band,in_degree,out_degree,total_degree,degree_centrality,pagerank_score,graph_priority_score,recommended_action
CENTRALITY-001545,ACC000559,Account,ACC000559,0,11.0,968.7,44.0,96.71,4.0,3.0,1.0,65.15,High,5,13,18,0.007062,0.0003342,39.3,Review high-risk graph entity and connected transaction network.
CENTRALITY-001546,MER000144,Merchant,Groceries Merchant 144,0,40.0,8016.76,53.0,92.05,4.0,1.0,1.0,64.57,High,39,0,39,0.0153,0.00122898,39.29,Review high-risk graph entity and connected transaction network.
CENTRALITY-001547,ACC000837,Account,ACC000837,0,15.0,1232.98,66.0,82.71,3.0,0.0,2.0,65.15,High,1,15,16,0.006277,0.00025145,39.27,Review high-risk graph entity and connected transaction network.
CENTRALITY-001548,ACC000424,Account,ACC000424,0,12.0,935.57,43.0,90.73,7.0,1.0,2.0,65.11,High,4,13,17,0.006669,0.00031065,39.26,Review high-risk graph entity and connected transaction network.
CENTRALITY-001549,ACC000818,Account,ACC000818,0,8.0,685.79,66.0,72.73,6.0,0.0,1.0,65.16,High,4,10,14,0.005492,0.00027358,39.26,Review high-risk graph entity and connected transaction network.
CENTRALITY-001550,CUST000237,Customer,Daniel Brown,0,7.0,408.25,66.0,81.87,4.0,0.0,1.0,65.35,High,0,0,0,0.0,0.00025145,39.26,Review high-risk graph entity and connected transaction network.
CENTRALITY-001551,MER000114,Merchant,Electronics Merchant 114,0,43.0,2917.75,38.0,91.05,7.0,2.0,2.0,64.47,High,42,0,42,0.016477,0.00107577,39.23,Review high-risk graph entity and connected transaction network.
CENTRALITY-001552,ACC001092,Account,ACC001092,0,4.0,88.99,71.0,69.24,4.0,0.0,3.0,65.18,High,3,5,8,0.003138,0.00027698,39.23,Review high-risk graph entity and connected transaction network.
CENTRALITY-001553,CUST000270,Customer,Sophia Walker,0,10.0,420.21000000000004,61.0,89.49,3.0,0.0,2.0,65.27,High,0,1,1,0.000392,0.00025145,39.22,Review high-risk graph entity and connected transaction network.
CENTRALITY-001554,CUST000431,Customer,Hannah Smith,0,9.0,542.84,44.0,95.63,5.0,1.0,3.0,65.27,High,0,1,1,0.000392,0.00025145,39.22,Review high-risk graph entity and connected transaction network.
CENTRALITY-001555,CUST000660,Customer,Leo Clarke,0,8.0,730.69,48.0,94.81,4.0,1.0,3.0,65.28,High,0,0,0,0.0,0.00025145,39.22,Review high-risk graph entity and connected transaction network.
CENTRALITY-001556,CUST000656,Customer,Lucas Thomas,0,14.0,1062.58,44.0,91.25,5.0,2.0,3.0,65.24,High,0,2,2,0.000785,0.00025145,39.21,Review high-risk graph entity and connected transaction network.
CENTRALITY-001557,CUST000852,Customer,Lucas Robinson,0,7.0,128.47,83.0,71.04,2.0,0.0,0.0,65.21,High,0,2,2,0.000785,0.00025145,39.19,Review high-risk graph entity and connected transaction network.
CENTRALITY-001558,ACC000930,Account,ACC000930,0,5.0,255.21,66.0,82.51,3.0,0.0,2.0,65.08,High,2,6,8,0.003138,0.00025711,39.16,Review high-risk graph entity and connected transaction network.
CENTRALITY-001559,CUST000103,Customer,Sophia Young,0,13.0,905.61,66.0,82.71,3.0,0.0,2.0,65.15,High,0,1,1,0.000392,0.00025145,39.15,Review high-risk graph entity and connected transaction network.
CENTRALITY-001560,CUST000977,Customer,Fatima Ahmed,0,11.0,968.7,44.0,96.71,4.0,3.0,1.0,65.15,High,0,1,1,0.000392,0.00025145,39.15,Review high-risk graph entity and connected transaction network.
CENTRALITY-001561,ACC000709,Account,ACC000709,0,6.0,180.39,61.0,91.55,2.0,1.0,1.0,64.99,High,4,6,10,0.003923,0.00035188,39.14,Review high-risk graph entity and connected transaction network.
CENTRALITY-001562,ACC001072,Account,ACC001072,0,9.0,559.49,66.0,84.8,3.0,0.0,1.0,64.88,High,5,11,16,0.006277,0.00035707,39.12,Review high-risk graph entity and connected transaction network.
CENTRALITY-001563,ACC000688,Account,ACC000688,0,7.0,1268.78,55.0,93.39,3.0,2.0,0.0,64.94,High,3,9,12,0.004708,0.00025849,39.11,Review high-risk graph entity and connected transaction network.
CENTRALITY-001564,ACC001139,Account,ACC001139,0,6.0,388.06999999999994,61.0,91.43,2.0,1.0,1.0,64.95,High,3,7,10,0.003923,0.0003093,39.11,Review high-risk graph entity and connected transaction network.
CENTRALITY-001565,ACC000922,Account,ACC000922,0,12.0,851.43,61.0,76.75,5.0,0.0,3.0,64.81,High,4,12,16,0.006277,0.00043911,39.1,Review high-risk graph entity and connected transaction network.
CENTRALITY-001566,ACC000799,Account,ACC000799,0,13.0,1073.15,44.0,91.63,7.0,1.0,1.0,64.87,High,2,13,15,0.005885,0.00026159,39.09,Review high-risk graph entity and connected transaction network.
CENTRALITY-001567,CUST000985,Customer,Mia Ali,0,12.0,4134.65,70.0,68.7,5.0,0.0,2.0,65.04,High,0,0,0,0.0,0.00025145,39.07,Review high-risk graph entity and connected transaction network.
CENTRALITY-001568,CUST000569,Customer,Zara Smith,0,10.0,381.31,60.0,84.34,5.0,0.0,1.0,65.02,High,0,0,0,0.0,0.00025145,39.06,Review high-risk graph entity and connected transaction network.
CENTRALITY-001569,ACC000261,Account,ACC000261,0,12.0,4896.41,61.0,86.29,4.0,0.0,1.0,64.65,High,4,15,19,0.007454,0.00046564,39.03,Review high-risk graph entity and connected transaction network.
CENTRALITY-001570,CUST000467,Customer,Noah Green,0,9.0,459.28,61.0,78.47,6.0,0.0,1.0,64.91,High,0,2,2,0.000785,0.00025145,39.01,Review high-risk graph entity and connected transaction network.
CENTRALITY-001571,ACC000119,Account,ACC000119,0,6.0,331.08000000000004,56.0,90.13,3.0,1.0,2.0,64.75,High,2,11,13,0.0051,0.00026283,39.0,Review high-risk graph entity and connected transaction network.
CENTRALITY-001572,CUST000248,Customer,Hannah Green,0,7.0,447.59000000000003,66.0,84.8,3.0,0.0,1.0,64.88,High,0,1,1,0.000392,0.00025145,38.99,Review high-risk graph entity and connected transaction network.
CENTRALITY-001573,ACC000295,Account,ACC000295,0,4.0,209.58,88.0,63.33,2.0,0.0,0.0,64.77,High,2,6,8,0.003138,0.00025328,38.98,Review high-risk graph entity and connected transaction network.
CENTRALITY-001574,ACC000015,Account,ACC000015,0,4.0,351.92,58.0,94.73,2.0,1.0,1.0,64.76,High,2,6,8,0.003138,0.00028046,38.97,Review high-risk graph entity and connected transaction network.
CENTRALITY-001575,ACC001051,Account,ACC001051,0,3.0,187.48000000000002,83.0,69.77,2.0,0.0,0.0,64.77,High,3,3,6,0.002354,0.00031581,38.97,Review high-risk graph entity and connected transaction network.
CENTRALITY-001576,ACC001245,Account,ACC001245,0,4.0,375.0,55.0,97.08,3.0,1.0,0.0,64.73,High,2,6,8,0.003138,0.0002751,38.96,Review high-risk graph entity and connected transaction network.
CENTRALITY-001577,ACC000459,Account,ACC000459,0,7.0,868.8,56.0,92.75,3.0,1.0,1.0,64.66,High,3,9,12,0.004708,0.00028233,38.95,Review high-risk graph entity and connected transaction network.
CENTRALITY-001578,ACC001273,Account,ACC001273,0,7.0,168.85,79.0,70.33,3.0,0.0,0.0,64.67,High,3,7,10,0.003923,0.00028724,38.94,Review high-risk graph entity and connected transaction network.
CENTRALITY-001579,ACC000753,Account,ACC000753,0,14.0,971.72,44.0,95.01,5.0,2.0,1.0,64.55,High,2,17,19,0.007454,0.00025381,38.93,Review high-risk graph entity and connected transaction network.
CENTRALITY-001580,MER000159,Merchant,Online Marketplace Merchant 159,0,46.0,3281.29,40.0,86.97,9.0,0.0,2.0,63.94,High,43,0,43,0.016869,0.00108147,38.92,Review high-risk graph entity and connected transaction network.
CENTRALITY-001581,CUST000235,Customer,Fatima Khan,0,8.0,2713.93,60.0,86.4,5.0,0.0,0.0,64.74,High,0,2,2,0.000785,0.00025145,38.91,Review high-risk graph entity and connected transaction network.
CENTRALITY-001582,CUST000510,Customer,James Robinson,0,10.0,535.73,57.0,77.39,6.0,0.0,3.0,64.74,High,0,2,2,0.000785,0.00025145,38.91,Review high-risk graph entity and connected transaction network.
CENTRALITY-001583,CUST000208,Customer,Daniel Jones,0,5.0,229.26,52.0,93.81,4.0,1.0,1.0,64.73,High,0,2,2,0.000785,0.00025145,38.9,Review high-risk graph entity and connected transaction network.
CENTRALITY-001584,ACC000641,Account,ACC000641,0,2.0,51.41,57.0,95.43,2.0,1.0,1.0,64.55,High,5,4,9,0.003531,0.00047091,38.89,Review high-risk graph entity and connected transaction network.
CENTRALITY-001585,CUST000933,Customer,Lucas Wright,0,12.0,647.23,48.0,98.86,2.0,3.0,1.0,64.7,High,0,2,2,0.000785,0.00025145,38.89,Review high-risk graph entity and connected transaction network.
CENTRALITY-001586,ACC000321,Account,ACC000321,0,5.0,331.83,65.0,87.71,3.0,0.0,0.0,64.45,High,3,7,10,0.003923,0.00062803,38.87,Review high-risk graph entity and connected transaction network.
CENTRALITY-001587,CUST000546,Customer,Adam Hussain,0,7.0,390.99,56.0,92.75,3.0,1.0,1.0,64.66,High,0,3,3,0.001177,0.00025145,38.87,Review high-risk graph entity and connected transaction network.
CENTRALITY-001588,ACC001266,Account,ACC001266,0,8.0,2606.96,61.0,81.59,5.0,0.0,1.0,64.51,High,3,9,12,0.004708,0.00025866,38.85,Review high-risk graph entity and connected transaction network.
CENTRALITY-001589,CUST000040,Customer,Leo Miller,0,10.0,4846.7300000000005,61.0,86.29,4.0,0.0,1.0,64.65,High,0,1,1,0.000392,0.00025145,38.85,Review high-risk graph entity and connected transaction network.
CENTRALITY-001590,ACC001200,Account,ACC001200,0,6.0,351.42,56.0,92.02,3.0,1.0,1.0,64.41,High,5,9,14,0.005492,0.00044088,38.84,Review high-risk graph entity and connected transaction network.
CENTRALITY-001591,ACC001181,Account,ACC001181,0,6.0,415.21000000000004,65.0,82.15,3.0,0.0,2.0,64.5,High,2,7,9,0.003531,0.00032002,38.83,Review high-risk graph entity and connected transaction network.
CENTRALITY-001592,CUST000941,Customer,Zara Thomas,0,8.0,349.91,56.0,88.41,5.0,0.0,1.0,64.64,High,0,0,0,0.0,0.00025145,38.83,Review high-risk graph entity and connected transaction network.
CENTRALITY-001593,ACC000633,Account,ACC000633,0,3.0,111.52000000000001,71.0,71.39,3.0,0.0,3.0,64.44,High,4,6,10,0.003923,0.00039673,38.82,Review high-risk graph entity and connected transaction network.
CENTRALITY-001594,ACC001176,Account,ACC001176,0,4.0,177.56,43.0,97.51,4.0,2.0,2.0,64.48,High,2,6,8,0.003138,0.0003301,38.82,Review high-risk graph entity and connected transaction network.
CENTRALITY-001595,CUST000429,Customer,Oliver Jones,0,11.0,749.11,60.0,71.75,7.0,0.0,2.0,64.61,High,0,1,1,0.000392,0.00025145,38.82,Review high-risk graph entity and connected transaction network.
CENTRALITY-001596,CUST000756,Customer,Adam Wilson,0,9.0,322.61,61.0,81.86,5.0,0.0,1.0,64.6,High,0,0,0,0.0,0.00025145,38.81,Review high-risk graph entity and connected transaction network.
CENTRALITY-001597,CUST000049,Customer,Grace Robinson,0,11.0,835.24,44.0,95.01,5.0,2.0,1.0,64.55,High,0,1,1,0.000392,0.00025145,38.79,Review high-risk graph entity and connected transaction network.
CENTRALITY-001598,ACC000481,Account,ACC000481,0,8.0,448.4,58.0,82.29,5.0,0.0,2.0,64.4,High,1,8,9,0.003531,0.00025145,38.76,Review high-risk graph entity and connected transaction network.
CENTRALITY-001599,ACC000093,Account,ACC000093,0,5.0,743.27,66.0,87.79,2.0,0.0,1.0,64.43,High,1,5,6,0.002354,0.00025145,38.76,Review high-risk graph entity and connected transaction network.
CENTRALITY-001600,MER000117,Merchant,Restaurants Merchant 117,0,42.0,2045.94,38.0,93.35,6.0,2.0,2.0,63.77,High,41,0,41,0.016085,0.00081909,38.75,Review high-risk graph entity and connected transaction network.
CENTRALITY-001601,ACC000582,Account,ACC000582,0,9.0,665.0799999999999,61.0,86.58,3.0,0.0,2.0,64.25,High,4,11,15,0.005885,0.00036231,38.74,Review high-risk graph entity and connected transaction network.
CENTRALITY-001602,CUST000463,Customer,Lucas Clarke,0,12.0,710.95,57.0,87.88,4.0,0.0,2.0,64.41,High,0,4,4,0.001569,0.00025145,38.73,Review high-risk graph entity and connected transaction network.
CENTRALITY-001603,ACC001110,Account,ACC001110,0,8.0,592.41,49.0,96.3,3.0,2.0,1.0,64.26,High,3,9,12,0.004708,0.000368,38.72,Review high-risk graph entity and connected transaction network.
CENTRALITY-001604,ACC000447,Account,ACC000447,0,6.0,176.93,57.0,94.49,2.0,1.0,1.0,64.22,High,4,11,15,0.005885,0.00031951,38.71,Review high-risk graph entity and connected transaction network.
CENTRALITY-001605,CUST000113,Customer,Sophia Young,0,10.0,446.72999999999996,44.0,98.83,5.0,1.0,1.0,64.39,High,0,0,0,0.0,0.00025145,38.68,Review high-risk graph entity and connected transaction network.
CENTRALITY-001606,ACC000216,Account,ACC000216,0,10.0,711.46,53.0,73.76,7.0,0.0,4.0,64.17,High,2,13,15,0.005885,0.00025344,38.67,Review high-risk graph entity and connected transaction network.
CENTRALITY-001607,ACC000010,Account,ACC000010,0,6.0,4105.01,43.0,99.46,4.0,2.0,1.0,64.16,High,4,7,11,0.004315,0.00035729,38.65,Review high-risk graph entity and connected transaction network.
CENTRALITY-001608,CUST000971,Customer,Maya Wilson,0,8.0,514.39,62.0,81.17,4.0,0.0,2.0,64.31,High,0,1,1,0.000392,0.00025145,38.64,Review high-risk graph entity and connected transaction network.
CENTRALITY-001609,CUST000502,Customer,Ali Patel,0,11.0,558.63,53.0,81.34,6.0,0.0,3.0,64.32,High,0,0,0,0.0,0.00025145,38.64,Review high-risk graph entity and connected transaction network.
CENTRALITY-001610,ACC000243,Account,ACC000243,0,7.0,3472.02,57.0,81.37,4.0,0.0,4.0,64.13,High,3,9,12,0.004708,0.00027312,38.63,Review high-risk graph entity and connected transaction network.
CENTRALITY-001611,ACC000375,Account,ACC000375,0,10.0,460.63,57.0,89.86,4.0,0.0,1.0,64.1,High,1,12,13,0.0051,0.00025145,38.61,Review high-risk graph entity and connected transaction network.
CENTRALITY-001612,CUST000406,Customer,Fatima Smith,0,10.0,725.24,56.0,84.36,5.0,0.0,2.0,64.23,High,0,2,2,0.000785,0.00025145,38.6,Review high-risk graph entity and connected transaction network.
CENTRALITY-001613,ACC000853,Account,ACC000853,0,15.0,1700.1399999999999,48.0,92.07,5.0,1.0,1.0,63.82,High,4,18,22,0.008631,0.00050701,38.57,Review high-risk graph entity and connected transaction network.
CENTRALITY-001614,CUST000564,Customer,Fatima Wilson,0,9.0,1895.9199999999998,62.0,79.36,5.0,0.0,1.0,64.18,High,0,2,2,0.000785,0.00025145,38.57,Review high-risk graph entity and connected transaction network.
CENTRALITY-001615,ACC001045,Account,ACC001045,0,7.0,913.33,43.0,97.57,6.0,1.0,0.0,64.0,High,2,10,12,0.004708,0.0002655,38.55,Review high-risk graph entity and connected transaction network.
CENTRALITY-001616,ACC000254,Account,ACC000254,0,5.0,273.78999999999996,61.0,88.79,3.0,0.0,1.0,64.03,High,3,6,9,0.003531,0.00029125,38.55,Review high-risk graph entity and connected transaction network.
CENTRALITY-001617,CUST000524,Customer,Amelia Thomas,0,12.0,517.03,67.0,78.48,3.0,0.0,2.0,64.12,High,0,3,3,0.001177,0.00025145,38.55,Review high-risk graph entity and connected transaction network.
CENTRALITY-001618,ACC000759,Account,ACC000759,0,6.0,556.71,52.0,93.21,3.0,1.0,2.0,64.02,High,1,8,9,0.003531,0.00025145,38.53,Review high-risk graph entity and connected transaction network.
CENTRALITY-001619,CUST000495,Customer,Sophia Khan,0,9.0,636.78,56.0,78.31,5.0,0.0,4.0,64.11,High,0,2,2,0.000785,0.00025145,38.53,Review high-risk graph entity and connected transaction network.
CENTRALITY-001620,ACC001230,Account,ACC001230,0,5.0,166.32,63.0,74.63,5.0,0.0,2.0,63.97,High,3,7,10,0.003923,0.00030365,38.52,Review high-risk graph entity and connected transaction network.
CENTRALITY-001621,ACC000222,Account,ACC000222,0,10.0,436.35,43.0,96.95,3.0,4.0,0.0,63.78,High,3,10,13,0.0051,0.00069961,38.51,Review high-risk graph entity and connected transaction network.
CENTRALITY-001622,ACC000145,Account,ACC000145,0,5.0,260.46999999999997,66.0,82.16,3.0,0.0,1.0,63.96,High,3,6,9,0.003531,0.0003295,38.51,Review high-risk graph entity and connected transaction network.
CENTRALITY-001623,CUST000632,Customer,Noah Miller,0,4.0,253.93,61.0,88.79,3.0,0.0,1.0,64.03,High,0,1,1,0.000392,0.00025145,38.48,Review high-risk graph entity and connected transaction network.
CENTRALITY-001624,ACC000149,Account,ACC000149,0,10.0,409.26,61.0,77.95,4.0,0.0,3.0,63.73,High,5,13,18,0.007062,0.00042151,38.46,Review high-risk graph entity and connected transaction network.
CENTRALITY-001625,ACC001043,Account,ACC001043,0,4.0,69.81,56.0,94.84,2.0,1.0,1.0,63.89,High,2,5,7,0.002746,0.00029309,38.45,Review high-risk graph entity and connected transaction network.
CENTRALITY-001626,ACC000961,Account,ACC000961,0,8.0,5072.55,66.0,82.9,2.0,0.0,2.0,63.72,High,4,10,14,0.005492,0.0004228,38.43,Review high-risk graph entity and connected transaction network.
CENTRALITY-001627,ACC000035,Account,ACC000035,0,5.0,182.51000000000002,68.0,79.25,3.0,0.0,1.0,63.84,High,2,6,8,0.003138,0.0003212,38.43,Review high-risk graph entity and connected transaction network.
CENTRALITY-001628,CUST000318,Customer,Leo Khan,0,10.0,929.16,43.0,97.39,4.0,3.0,0.0,63.94,High,0,1,1,0.000392,0.00025145,38.42,Review high-risk graph entity and connected transaction network.
CENTRALITY-001629,CUST000271,Customer,Oliver Patel,0,12.0,4299.88,56.0,79.04,6.0,0.0,2.0,63.86,High,0,0,0,0.0,0.00025145,38.37,Review high-risk graph entity and connected transaction network.
CENTRALITY-001630,ACC000195,Account,ACC000195,0,9.0,534.3100000000001,61.0,84.77,3.0,0.0,2.0,63.62,High,4,11,15,0.005885,0.00030831,38.35,Review high-risk graph entity and connected transaction network.
CENTRALITY-001631,ACC000133,Account,ACC000133,0,8.0,743.24,62.0,76.58,4.0,0.0,3.0,63.7,High,1,9,10,0.003923,0.00025145,38.35,Review high-risk graph entity and connected transaction network.
CENTRALITY-001632,CUST000435,Customer,Noah Ali,0,9.0,507.69,56.0,87.44,4.0,0.0,2.0,63.8,High,0,2,2,0.000785,0.00025145,38.35,Review high-risk graph entity and connected transaction network.
CENTRALITY-001633,ACC001246,Account,ACC001246,0,7.0,745.1700000000001,53.0,90.86,2.0,2.0,2.0,63.65,High,5,6,11,0.004315,0.0003392,38.34,Review high-risk graph entity and connected transaction network.
CENTRALITY-001634,CUST000085,Customer,Leo Robinson,0,8.0,3857.57,61.0,88.17,3.0,0.0,1.0,63.81,High,0,1,1,0.000392,0.00025145,38.34,Review high-risk graph entity and connected transaction network.
CENTRALITY-001635,CUST000548,Customer,Oliver Ahmed,0,11.0,398.49,55.0,90.13,4.0,1.0,0.0,63.8,High,0,0,0,0.0,0.00025145,38.33,Review high-risk graph entity and connected transaction network.
CENTRALITY-001636,ACC000778,Account,ACC000778,0,11.0,881.78,56.0,91.1,2.0,1.0,2.0,63.58,High,4,11,15,0.005885,0.00027328,38.32,Review high-risk graph entity and connected transaction network.
CENTRALITY-001637,CUST000007,Customer,Ethan Thomas,0,15.0,3771.47,57.0,84.63,5.0,0.0,1.0,63.77,High,0,0,0,0.0,0.00025145,38.31,Review high-risk graph entity and connected transaction network.
CENTRALITY-001638,CUST000327,Customer,Muhammad Davies,0,9.0,378.89,61.0,77.95,4.0,0.0,3.0,63.73,High,0,1,1,0.000392,0.00025145,38.3,Review high-risk graph entity and connected transaction network.
CENTRALITY-001639,ACC000717,Account,ACC000717,0,5.0,3199.3999999999996,48.0,96.82,3.0,1.0,2.0,63.49,High,2,11,13,0.0051,0.00036116,38.27,Review high-risk graph entity and connected transaction network.
CENTRALITY-001640,ACC000324,Account,ACC000324,0,2.0,96.85,60.0,95.98,1.0,1.0,0.0,63.59,High,1,5,6,0.002354,0.00025145,38.25,Review high-risk graph entity and connected transaction network.
CENTRALITY-001641,ACC000383,Account,ACC000383,0,6.0,1969.3,77.0,71.03,2.0,0.0,1.0,63.51,High,2,8,10,0.003923,0.00030209,38.24,Review high-risk graph entity and connected transaction network.
CENTRALITY-001642,ACC000943,Account,ACC000943,0,3.0,165.49,55.0,95.08,2.0,1.0,1.0,63.53,High,2,4,6,0.002354,0.0003292,38.23,Review high-risk graph entity and connected transaction network.
CENTRALITY-001643,ACC000236,Account,ACC000236,0,13.0,12696.68,63.0,82.89,4.0,0.0,0.0,63.36,High,2,14,16,0.006277,0.00025871,38.19,Review high-risk graph entity and connected transaction network.
